,upc,store_id,marketing,relative_revenue
252,1111009477,21479,N,1.0000000000000004
253,1111009477,21479,FD,2.1160315489733663
254,1111009477,21479,D,1.6090102283688188
255,1111009477,21479,F,1.6928036404081614
256,1111009477,21479,T,0.9491116879280939
257,1111009477,21485,D,1.2245044508850016
258,1111009477,21485,F,1.5157398302453162
259,1111009477,21485,N,1.0
260,1111009477,21485,FD,2.426977021012318
261,1111009477,21485,T,1.0083738743401307
262,1111009477,23055,D,0.9237660581473968
263,1111009477,23055,N,0.9999999999999998
264,1111009477,23055,T,0.7269833220644579
265,1111009477,23055,F,0.7923427991886409
266,1111009477,23061,D,1.126866882121918
267,1111009477,23061,FD,1.936978056233307
268,1111009477,23061,T,1.1863334436550879
269,1111009477,23061,N,1.0000000000000002
270,1111009477,23067,N,1.0000000000000004
271,1111009477,23067,D,1.1189539302533016
272,1111009477,23067,T,0.8736367777624702
273,1111009477,23067,FD,1.641146107255736
274,1111009477,23067,F,1.4189075718981885
275,1111009477,23075,D,0.9985427200829768
276,1111009477,23075,T,1.3429113185530919
277,1111009477,23075,FD,1.4958005153636718
278,1111009477,23075,N,1.0000000000000004
279,1111009477,23327,N,0.9999999999999993
280,1111009477,23327,F,1.7475024607390197
281,1111009477,23327,T,0.9593311830355785
282,1111009477,23327,FD,2.7730001507479756
283,1111009477,23327,D,1.3175575787594833
284,1111009477,23345,D,1.342465047946418
285,1111009477,23345,FD,1.8718723752601927
286,1111009477,23345,N,1.0000000000000007
287,1111009477,23345,T,0.7312612597533813
288,1111009477,23349,N,0.9999999999999997
289,1111009477,23349,F,1.136468551644547
290,1111009477,23349,T,1.1075659346254367
291,1111009477,23349,D,1.5240941154303609
292,1111009477,23349,FD,1.6040584727832272
293,1111009477,24991,N,0.9999999999999998
294,1111009477,24991,D,0.9903895332725664
295,1111009477,24991,T,0.8633621117583664
296,1111009477,24991,F,0.9355920098565593
297,1111009477,24991,FD,1.1152256757490187
298,1111009477,25001,N,0.9999999999999999
299,1111009477,25001,D,1.035273329682592
300,1111009477,25001,T,0.8283325999666189
301,1111009477,25001,F,1.261436727464836
302,1111009477,25001,FD,1.7904263228533155
303,1111009477,25021,N,1.0000000000000007
304,1111009477,25021,T,0.9502632561458599
305,1111009477,25021,D,1.239346960065284
306,1111009477,25021,F,1.075910458187279
307,1111009477,25021,FD,2.4349552474764735
308,1111009477,25027,D,1.1412239417829786
309,1111009477,25027,N,0.9999999999999999
310,1111009477,25027,T,0.9465824523739214
311,1111009477,25027,F,1.012227291396621
312,1111009477,25229,N,1.0000000000000002
313,1111009477,25229,FD,1.504128905647064
314,1111009477,25229,D,1.1581763751653424
315,1111009477,25229,T,0.8148672181402072
316,1111009477,25229,F,1.1555988801749644
317,1111009477,25233,N,0.9999999999999997
318,1111009477,25233,FD,3.654395279090758
319,1111009477,25233,T,0.7910361929904589
320,1111009477,25233,F,1.7837660509943603
321,1111009477,25233,D,1.626422508759499
322,1111009477,25253,D,2.3519940236754393
323,1111009477,25253,FD,3.805058326629123
324,1111009477,25253,T,1.6528057119871278
325,1111009477,25253,N,0.9999999999999998
326,1111009477,25261,D,1.4166156416064664
327,1111009477,25261,FD,1.8292732311663988
328,1111009477,25261,T,1.25667607344883
329,1111009477,25261,F,1.6534667999645662
330,1111009477,25261,N,0.9999999999999999
331,1111009477,26973,D,1.1572205197492529
332,1111009477,26973,N,1.0000000000000002
333,1111009477,26973,T,1.231342295504497
334,1111009477,26973,FD,1.6873949975431997
335,1111009477,26981,D,1.4622965914417736
336,1111009477,26981,N,1.0000000000000002
337,1111009477,26981,FD,2.2497823612134202
338,1111009477,26983,D,2.1465102820050883
339,1111009477,26983,N,1.0000000000000007
340,1111009477,26983,T,1.0745783344706894
341,1111009477,26983,F,1.3370352433574748
342,1111009477,26983,FD,2.891727386796399
343,1111009477,27175,D,1.5963588954410433
344,1111009477,27175,FD,2.6138824949508948
345,1111009477,27175,N,1.0000000000000004
346,1111009477,27175,T,0.8597981402567276
347,1111009477,27175,F,1.554283444940574
348,1111009477,28909,D,0.8264500771014441
349,1111009477,28909,N,1.0000000000000009
350,1111009477,28909,FD,1.2888428596959938
351,1111009477,29159,N,0.9999999999999999
352,1111009477,29159,F,1.4629418120494075
353,1111009477,29159,T,0.91514628649538
354,1111009477,29159,D,2.5195559559334124
355,1111009477,29159,FD,1.6299335622994202
356,1111009497,367,N,1.0000000000000009
357,1111009497,367,T,0.7515831814782739
358,1111009497,367,D,1.8329647565638876
359,1111009497,367,FD,2.981853424677805
360,1111009497,387,D,1.2887732906739113
361,1111009497,387,N,0.9999999999999999
362,1111009497,387,FD,1.8224626705478995
363,1111009497,389,N,1.0000000000000002
364,1111009497,389,D,1.4556328970079673
365,1111009497,389,T,0.9657742146059644
366,1111009497,389,FD,1.5131444296340888
367,1111009497,613,D,1.2363789583614657
368,1111009497,613,FD,1.5527301755165006
369,1111009497,613,T,0.9901435079149924
370,1111009497,613,N,1.0000000000000004
371,1111009497,613,F,1.3107296438253724
372,1111009497,623,D,0.9722906850514079
373,1111009497,623,F,1.4639201142794345
374,1111009497,623,T,0.9012922366902915
375,1111009497,623,N,0.9999999999999994
376,1111009497,623,FD,1.7020339541783411
377,1111009497,2277,D,1.1703871795997265
378,1111009497,2277,N,1.0000000000000007
379,1111009497,2277,T,0.9117294184107515
380,1111009497,2277,FD,0.9514931843605816
381,1111009497,2277,F,1.1723146312686377
382,1111009497,2279,N,0.9999999999999992
383,1111009497,2279,D,1.0702449010170798
384,1111009497,2279,T,0.989316628439045
385,1111009497,2279,FD,1.6664630421502746
386,1111009497,2281,N,0.9999999999999997
387,1111009497,2281,T,0.8872160629490786
388,1111009497,2281,F,0.7193668840542103
389,1111009497,2281,FD,2.601230652740025
390,1111009497,2281,D,1.0403983475445433
391,1111009497,2495,N,1.0000000000000007
392,1111009497,2495,F,1.70052073362178
393,1111009497,2495,T,0.7852948445282947
394,1111009497,2495,D,1.2274763563962179
395,1111009497,2505,D,1.318188363782434
396,1111009497,2505,FD,2.2485533361376073
397,1111009497,2505,N,1.0000000000000004
398,1111009497,2505,F,1.6493768071455914
399,1111009497,2505,T,0.9943401950266241
400,1111009497,2513,D,1.3711630533600951
401,1111009497,2513,F,1.3206301638279256
402,1111009497,2513,T,0.9033427383844679
403,1111009497,2513,N,0.9999999999999999
404,1111009497,2513,FD,1.6712334508647202
405,1111009497,2523,N,1.0000000000000004
406,1111009497,2523,FD,3.7130018665171405
407,1111009497,2523,D,2.0332900629085406
408,1111009497,2523,T,0.9287485279498511
409,1111009497,2523,F,1.5350974352671887
410,1111009497,2541,D,1.3612076616203828
411,1111009497,2541,FD,3.673131769186362
412,1111009497,2541,T,0.8547081349018294
413,1111009497,2541,N,1.0
414,1111009497,2541,F,1.0742393339348335
415,1111009497,4245,N,1.0
416,1111009497,4245,D,1.5681910530008671
417,1111009497,4245,T,1.0873467323979271
418,1111009497,4245,F,0.9824427187240663
419,1111009497,4245,FD,1.8722021620968057
420,1111009497,4259,N,1.0000000000000002
421,1111009497,4259,D,1.159002914095741
422,1111009497,4259,T,0.9441670200976837
423,1111009497,4259,F,1.0687753957287291
424,1111009497,4259,FD,1.7525031711068677
425,1111009497,4489,N,0.9999999999999999
426,1111009497,4489,FD,2.8236553516772536
427,1111009497,4489,T,0.8435903576866711
428,1111009497,4489,D,1.1352415522094221
429,1111009497,4489,F,1.1298374271344418
430,1111009497,4503,N,1.0000000000000002
431,1111009497,4503,FD,1.544566256754653
432,1111009497,4503,D,1.224772621139007
433,1111009497,4503,T,1.0266491275186154
434,1111009497,4503,F,1.10375295573988
435,1111009497,4521,N,1.0000000000000007
436,1111009497,4521,F,1.347530504684456
437,1111009497,4521,T,0.9113045291457254
438,1111009497,4521,D,1.574432571134352
439,1111009497,4521,FD,2.364621756293278
440,1111009497,6179,T,0.9451908764187361
441,1111009497,6179,N,1.0000000000000004
442,1111009497,6179,D,1.3493933425743943
443,1111009497,6179,F,0.6779132963317679
444,1111009497,6179,FD,2.4808741908311505
445,1111009497,6187,D,0.975105482352577
446,1111009497,6187,N,1.0000000000000002
447,1111009497,6187,T,1.1329815768713165
448,1111009497,6187,F,1.104169567033273
449,1111009497,6379,N,1.0000000000000002
450,1111009497,6379,F,1.3906191550276485
451,1111009497,6379,T,0.8954885213010303
452,1111009497,6379,D,1.3334289572914446
453,1111009497,6379,FD,1.4889248769430772
454,1111009497,6431,T,0.8248265374013881
455,1111009497,6431,F,1.5035642999714862
456,1111009497,6431,N,1.0000000000000002
457,1111009497,6431,D,1.340005702879955
458,1111009497,6431,FD,2.3473053892215576
459,1111009497,8035,N,1.0000000000000002
460,1111009497,8035,T,0.7671775305396132
461,1111009497,8035,F,1.0520536086440728
462,1111009497,8041,D,1.5977054441393523
463,1111009497,8041,T,1.057358345015621
464,1111009497,8041,N,0.9999999999999993
465,1111009497,8041,F,1.2031791271303274
466,1111009497,8041,FD,1.2513062922155407
467,1111009497,8263,N,1.0000000000000007
468,1111009497,8263,F,1.344623098376006
469,1111009497,8263,D,1.6316791344065997
470,1111009497,8263,T,0.7745147146179638
471,1111009497,8263,FD,1.796139866898906
472,1111009497,9825,T,1.2372264900041663
473,1111009497,9825,D,1.1585091843137705
474,1111009497,9825,N,0.9999999999999997
475,1111009497,9825,FD,2.549507067812411
476,1111009497,10019,D,2.7895327367016813
477,1111009497,10019,FD,3.649583447447235
478,1111009497,10019,N,0.9999999999999996
479,1111009497,10019,F,1.8463658771457094
480,1111009497,10019,T,0.9022423539478782
481,1111009497,11757,N,0.9999999999999996
482,1111009497,11757,T,0.8227108396185254
483,1111009497,11757,F,1.0202580564732284
484,1111009497,11757,FD,1.9477653805397996
485,1111009497,11757,D,1.1389765006544914
486,1111009497,11761,D,1.5828904599628346
487,1111009497,11761,N,0.9999999999999999
488,1111009497,11761,T,1.0963385771961576
489,1111009497,11761,FD,1.2215436205049361
490,1111009497,11967,N,1.0000000000000007
491,1111009497,11967,F,0.9930886566307965
492,1111009497,11967,T,0.8750952563858033
493,1111009497,11967,FD,1.8523818271471246
494,1111009497,11967,D,1.684933625965638
495,1111009497,11993,N,1.0000000000000004
496,1111009497,11993,F,1.0753753586331418
497,1111009497,11993,T,0.8140530519084151
498,1111009497,11993,D,1.2161388130047137
499,1111009497,11993,FD,1.7689291825523106
500,1111009497,12011,D,1.6930285636828073
501,1111009497,12011,FD,2.2873495316625774
502,1111009497,12011,N,0.9999999999999999
503,1111009497,12011,F,1.1815236833934608
504,1111009497,12011,T,0.9874007906523629
505,1111009497,13609,D,0.9414324724086928
506,1111009497,13609,F,0.8721331859629733
507,1111009497,13609,FD,1.856521138436032
508,1111009497,13609,N,1.0
509,1111009497,13827,N,0.9999999999999999
510,1111009497,13827,FD,2.043737789220433
511,1111009497,13827,D,1.5415277704071282
512,1111009497,13827,F,1.2210111453415977
513,1111009497,13827,T,0.900876567528612
514,1111009497,13837,D,1.50559951613975
515,1111009497,13837,FD,2.573055113689529
516,1111009497,13837,N,1.0
517,1111009497,13837,T,0.9414214154268425
518,1111009497,13837,F,1.1992139983157106
519,1111009497,13853,D,1.3604860189024754
520,1111009497,13853,FD,2.03435288274492
521,1111009497,13853,N,1.0000000000000002
522,1111009497,13853,T,0.9418594704965307
523,1111009497,13853,F,0.8291047555978647
524,1111009497,13859,D,1.4866494761730806
525,1111009497,13859,FD,1.873472667852662
526,1111009497,13859,N,1.0000000000000007
527,1111009497,13859,F,1.66035548072494
528,1111009497,13859,T,0.9109014883174237
529,1111009497,15531,D,1.3277444216169287
530,1111009497,15531,N,1.0000000000000002
531,1111009497,15531,T,0.9389720586307928
532,1111009497,15531,FD,1.8644490574174215
533,1111009497,15541,N,1.0000000000000004
534,1111009497,15541,D,1.490920389449084
535,1111009497,15541,T,0.9688427827713834
536,1111009497,15541,F,1.0212714035872619
537,1111009497,15541,FD,2.487976369626226
538,1111009497,15547,N,1.000000000000001
539,1111009497,15547,D,1.565973979090262
540,1111009497,15547,T,1.1970707442888735
541,1111009497,15547,F,1.0947270113894227
542,1111009497,15547,FD,2.8189220543277633
543,1111009497,15755,D,3.7448830655719436
544,1111009497,15755,FD,6.198030223291482
545,1111009497,15755,N,1.0000000000000007
546,1111009497,15755,T,0.980812681278416
547,1111009497,15755,F,1.1132997518983536
548,1111009497,15763,D,1.2629473812152918
549,1111009497,15763,FD,1.8332307078407017
550,1111009497,15763,N,0.9999999999999994
551,1111009497,15763,T,1.0124696280141217
552,1111009497,15763,F,1.2154808548990195
553,1111009497,15765,N,1.0
554,1111009497,15765,F,1.4532591960444474
555,1111009497,15765,D,1.170601846221363
556,1111009497,15765,FD,1.639391593277203
557,1111009497,15765,T,0.9057081020208866
558,1111009497,17599,N,0.9999999999999999
559,1111009497,17599,FD,2.160570946087927
560,1111009497,17599,D,1.6559483739014265
561,1111009497,17599,F,1.4444304356851492
562,1111009497,17599,T,0.8806165891727573
563,1111009497,17615,N,1.0000000000000009
564,1111009497,17615,FD,2.973968833846201
565,1111009497,17615,D,2.335262017007989
566,1111009497,17615,T,1.0739244948384852
567,1111009497,17615,F,1.2470352236151325
568,1111009497,17627,D,1.49931311190545
569,1111009497,17627,FD,2.1263336388717216
570,1111009497,17627,N,0.9999999999999996
571,1111009497,17627,F,0.7581185591497285
572,1111009497,17627,T,0.71054074030404
573,1111009497,19265,D,1.2356259417734454
574,1111009497,19265,N,1.0000000000000002
575,1111009497,19265,T,0.8945762800726135
576,1111009497,19265,FD,2.279456579438885
577,1111009497,19521,D,1.2576235623063188
578,1111009497,19521,FD,1.8294906802801847
579,1111009497,19521,N,0.9999999999999998
580,1111009497,19521,F,1.3851359373144958
581,1111009497,19521,T,0.8773881040009498
582,1111009497,19523,N,1.0000000000000002
583,1111009497,19523,FD,3.2674022282396358
584,1111009497,19523,D,2.2757861931769696
585,1111009497,19523,F,1.2878681737146753
586,1111009497,19523,T,1.0550888530923284
587,1111009497,19533,N,1.0000000000000002
588,1111009497,19533,F,1.972495039937498
589,1111009497,19533,T,1.0465143639069643
590,1111009497,19533,D,1.7178800972709094
591,1111009497,19533,FD,1.883150179384644
592,1111009497,21213,D,1.3428865846913578
593,1111009497,21213,N,1.0000000000000002
594,1111009497,21213,T,0.9511707366265627
595,1111009497,21213,FD,1.470646550176991
596,1111009497,21221,D,1.2474500935411648
597,1111009497,21221,N,1.0000000000000002
598,1111009497,21221,T,0.9933744756187785
599,1111009497,21221,F,3.185455526206509
600,1111009497,21227,N,0.9999999999999998
601,1111009497,21227,D,1.0456502171583932
602,1111009497,21227,T,0.939498215849928
603,1111009497,21227,FD,1.6145494537607177
604,1111009497,21237,D,1.1737435048278877
605,1111009497,21237,N,1.0
606,1111009497,21237,FD,1.6941542181158793
607,1111009497,21479,N,1.0000000000000009
608,1111009497,21479,F,1.5137282097431104
609,1111009497,21479,T,0.9115275478679914
610,1111009497,21479,D,1.6632158661830068
611,1111009497,21479,FD,1.8753459691310503
612,1111009497,21485,N,0.9999999999999999
613,1111009497,21485,FD,2.8028456716207644
614,1111009497,21485,D,1.2263877598807515
615,1111009497,21485,F,1.3921250968514476
616,1111009497,21485,T,1.2556777588826613
617,1111009497,23055,N,0.9999999999999993
618,1111009497,23055,D,0.8645136643802418
619,1111009497,23055,T,0.6496121236204366
620,1111009497,23055,F,1.289321085852106
621,1111009497,23061,D,1.8014612124303018
622,1111009497,23061,N,1.0000000000000002
623,1111009497,23061,FD,2.4118123526047146
624,1111009497,23067,N,1.0000000000000004
625,1111009497,23067,T,1.3751385896128743
626,1111009497,23067,D,2.0700127185006894
627,1111009497,23067,FD,2.687492773579155
628,1111009497,23075,D,1.3842952578989505
629,1111009497,23075,FD,1.7894374650744043
630,1111009497,23075,N,1.0
631,1111009497,23327,D,1.6401307836306225
632,1111009497,23327,FD,2.8249723283464836
633,1111009497,23327,T,0.9615453279537254
634,1111009497,23327,N,0.9999999999999994
635,1111009497,23327,F,1.7258006926839713
636,1111009497,23345,D,1.4599356234988705
637,1111009497,23345,F,0.9701324324872442
638,1111009497,23345,T,0.9411532927300426
639,1111009497,23345,N,0.9999999999999996
640,1111009497,23345,FD,2.2957635428018457
641,1111009497,23349,D,1.6035903450991693
642,1111009497,23349,FD,2.392989273573044
643,1111009497,23349,T,1.0617314032695306
644,1111009497,23349,N,1.0000000000000002
645,1111009497,23349,F,1.0988792358520343
646,1111009497,24991,N,1.0000000000000004
647,1111009497,24991,D,1.412183488189934
648,1111009497,24991,T,1.1097175958076169
649,1111009497,24991,F,1.0071141113578146
650,1111009497,24991,FD,1.5628968164061887
651,1111009497,25001,T,1.1266452584839834
652,1111009497,25001,D,1.3624354356395265
653,1111009497,25001,N,0.9999999999999997
654,1111009497,25001,F,1.8434823977164603
655,1111009497,25001,FD,3.0922930542340623
656,1111009497,25021,N,1.0000000000000007
657,1111009497,25021,D,1.0241649585070283
658,1111009497,25021,T,1.1052187015440191
659,1111009497,25021,F,1.7164243411203697
660,1111009497,25027,D,1.7063656405901264
661,1111009497,25027,N,0.9999999999999999
662,1111009497,25027,T,1.1644033661930948
663,1111009497,25027,F,0.8207332370485744
664,1111009497,25027,FD,2.013532208225836
665,1111009497,25229,N,1.0000000000000002
666,1111009497,25229,FD,1.9658050508378833
667,1111009497,25229,D,1.3039650533680094
668,1111009497,25229,T,0.9258364126341553
669,1111009497,25229,F,1.0729946298562731
670,1111009497,25233,N,1.0000000000000004
